Customer No.,Exposure at Default (in lakh Rs.),Recovery (%),Probability of Default,,
9221,6.99,14.13%,0.0096,0.987687,0.0576222048
9222,1.84,3.34%,0.002,0.061456,0.003557088
9223,2.63,29.41%,0.0027,0.773483,0.0050125959
9224,22.48,23.65%,0.0035,5.31652,0.06007218
9225,13.39,17.84%,0.0055,2.388776,0.060506732
9226,11.95,1.03%,0.0047,0.123085,0.0555865005
9227,1.07,25.21%,0.0021,0.269747,0.0016805313
9228,24.1,9.92%,0.0063,2.39072,0.136768464
9229,19.34,13.17%,0.0037,2.547078,0.0621338114
9230,5.09,12.43%,0.0099,0.632687,0.0441273987
9231,0.17,30.65%,0.0013,0.052105,0.0001532635
9232,12.05,12.40%,0.002,1.4942,0.0211116
9233,10.39,36.57%,0.0022,3.799623,0.0144988294
9234,11.4,13.65%,0.0028,1.5561,0.02756292
9235,7.27,37.61%,0.0011,2.734247,0.0049893283
9236,14.67,11.69%,0.0034,1.714923,0.0440472618
9237,7.27,23.98%,0.0015,1.743346,0.008289981
9238,17.63,22.14%,0.0066,3.903282,0.0905963388
9239,0.09,38.95%,0.004,0.035055,0.00021978
9240,4.38,1.53%,0.0079,0.067014,0.0340725894
9241,21.81,11.62%,0.0061,2.534322,0.1175816358
9242,16.75,10.09%,0.0064,1.690075,0.09638352
9243,19.16,9.82%,0.0004,1.881512,0.0069113952
9244,5.4,13.36%,0.0019,0.72144,0.008889264
9245,8.35,12.94%,0.002,1.08049,0.01453902
9246,14.94,1.46%,0.0049,0.218124,0.0721371924
9247,4.84,28.15%,0.0054,1.36246,0.018778716
9248,18.86,21.84%,0.0053,4.119024,0.0781271728
9249,3.84,21.05%,0.0058,0.80832,0.017583744
9250,11.97,29.39%,0.0067,3.517983,0.0566285139
9251,10.54,15.67%,0.0042,1.651618,0.0373312044
9252,18.94,35.06%,0.0074,6.640364,0.0910173064
9253,20.36,36.01%,0.0016,7.331636,0.0208453824
9254,4.68,7.07%,0.0013,0.330876,0.0056538612
9255,3.14,0.39%,0.0065,0.012246,0.020330401
9256,5.92,36.53%,0.0044,2.162576,0.0165326656
9257,2.85,37.82%,0.0049,1.07787,0.008683437
9258,20.38,2.55%,0.0072,0.51969,0.142994232
9259,19.59,37.79%,0.0099,7.403061,0.1206506961
9260,21.12,8.37%,0.0007,1.767744,0.0135465792
9261,4.97,5.22%,0.0052,0.259434,0.0244949432
9262,14.31,15.64%,0.0001,2.238084,0.0012071916
9263,12.54,31.36%,0.0086,3.932544,0.0740241216
9264,6.28,32.33%,0.0072,2.030324,0.0305976672
9265,18.43,33.59%,0.0031,6.190637,0.0379420253
9266,18.5,26.55%,0.0028,4.91175,0.0380471
9267,15.42,23.26%,0.0065,3.586692,0.076916502
9268,6.06,19.16%,0.0071,1.161096,0.0347822184
9269,22.6,35.92%,0.0066,8.11792,0.095581728
9270,20.34,15.69%,0.0084,3.191346,0.1440486936
9271,9.1,17.83%,0.0053,1.62253,0.039630591
9272,7.94,20.43%,0.0036,1.622142,0.0227442888
9273,3.93,5.38%,0.0005,0.211434,0.001859283
9274,22.33,34.89%,0.0091,7.790937,0.1323054733
9275,9.48,2.42%,0.0082,0.229416,0.0758547888
9276,9.83,4.10%,0.0031,0.40303,0.029223607
9277,9.84,25.67%,0.0064,2.525928,0.0468100608
9278,22.97,35.71%,0.0068,8.202587,0.1004184084
9279,9.87,14.84%,0.0023,1.464708,0.0193321716
9280,1.04,7.04%,0.0041,0.073216,0.0039638144
9281,12.14,12.95%,0.0037,1.57213,0.039101119
9282,8.79,24.81%,0.0079,2.180799,0.0522126879
9283,12,14.95%,0.0035,1.794,0.035721
9284,19.45,20.00%,0.0015,3.89,0.02334
9285,6.71,12.44%,0.01,0.834724,0.05875276
9286,21.33,13.28%,0.0028,2.832624,0.0517926528
9287,19.65,5.70%,0.0024,1.12005,0.04447188
9288,14.62,31.46%,0.0049,4.599452,0.0491006852
9289,10.71,4.45%,0.0037,0.476595,0.0378635985
9290,9.77,19.97%,0.0071,1.951069,0.0555144101
9291,22.27,32.85%,0.0018,7.315695,0.026917749
9292,7.24,16.55%,0.0007,1.19822,0.004229246
9293,17.75,2.47%,0.0044,0.438425,0.07617093
9294,13.53,36.43%,0.0091,4.928979,0.0782692911
9295,2.91,33.07%,0.0093,0.962337,0.0181132659
9296,11.02,28.80%,0.0013,3.17376,0.010200112
9297,21.02,37.60%,0.0012,7.90352,0.015739776
9298,22.26,4.23%,0.0004,0.941598,0.0085273608
9299,18.2,9.39%,0.0051,1.70898,0.084104202
9300,6.26,11.68%,0.0061,0.731168,0.0337258752
9301,13.13,20.04%,0.003,2.631252,0.031496244
9302,21.82,11.53%,0.0026,2.515846,0.0501908004
9303,0.01,14.22%,0.0028,0.001422,2.40184E-05
9304,20.89,28.76%,0.0073,6.007964,0.1086388628
9305,15.84,35.44%,0.0002,5.613696,0.0020452608
9306,1.88,34.05%,0.0085,0.64014,0.01053881
9307,3.65,8.00%,0.002,0.292,0.006716
9308,19.8,19.84%,0.0048,3.92832,0.076184064
9309,18.86,24.73%,0.0058,4.664078,0.0823363476
9310,3.13,26.60%,0.0054,0.83258,0.012406068
9311,14.38,35.19%,0.0088,5.060322,0.0820131664
9312,5.18,37.02%,0.0049,1.917636,0.0159855836
9313,1.46,1.54%,0.0019,0.022484,0.0027312804
9314,21.94,5.62%,0.0064,1.233028,0.1325246208
9315,1.69,17.20%,0.0038,0.29068,0.005317416
9316,17.2,5.57%,0.0025,0.95804,0.0406049
9317,7.38,5.55%,0.0066,0.40959,0.046004706
9318,6.29,6.07%,0.0062,0.381803,0.0366308214
9319,11.45,27.97%,0.0059,3.202565,0.0486598665
9320,18.99,16.28%,0.0085,3.091572,0.135136638
9321,14.97,25.07%,0.0007,3.752979,0.0078519147
9322,20.09,4.15%,0.0017,0.833735,0.0327356505
9323,13.87,23.80%,0.0084,3.30106,0.088779096
9324,4.55,38.04%,0.0079,1.73082,0.022271522
9325,17.89,6.73%,0.0093,1.203997,0.1551798279
9326,12.37,19.99%,0.0083,2.472763,0.0821470671
9327,12.27,31.38%,0.0029,3.850326,0.0244170546
9328,16.89,32.59%,0.0077,5.504451,0.0876687273
9329,12.57,23.62%,0.003,2.969034,0.028802898
9330,19.12,37.14%,0.0001,7.101168,0.0012018832
9331,7.73,37.00%,0.0094,2.8601,0.04577706
9332,6.27,25.97%,0.0059,1.628319,0.0273859179
9333,5.83,19.55%,0.0027,1.139765,0.0126636345
9334,22.66,15.52%,0.0067,3.516832,0.1282592256
9335,24.09,0.17%,0.0007,0.040953,0.0168343329
9336,14.08,11.07%,0.0072,1.558656,0.0901536768
9337,19.78,20.67%,0.0011,4.088526,0.0172606214
9338,24.99,18.59%,0.0087,4.645641,0.1769959233
9339,16.6,26.22%,0.0066,4.35252,0.080833368
9340,21.38,31.03%,0.0075,6.634214,0.110593395
9341,23.06,39.34%,0.0086,9.071804,0.1202984856
9342,0.16,33.67%,0.003,0.053872,0.000318384
9343,13.24,4.65%,0.0079,0.61566,0.099732286
9344,5.72,22.78%,0.0006,1.303016,0.0026501904
9345,17.36,34.14%,0.0024,5.926704,0.0274399104
9346,16.29,21.01%,0.0059,3.422529,0.0759180789
9347,24.89,12.23%,0.007,3.044047,0.152921671
9348,19.07,3.20%,0.0066,0.61024,0.121834416
9349,13.26,23.70%,0.0056,3.14262,0.056657328
9350,3.62,28.35%,0.0097,1.02627,0.025159181
9351,24.67,17.22%,0,4.248174,0
9352,6.99,0.04%,0.0053,0.002796,0.0370321812
9353,17.57,2.63%,0.0061,0.462091,0.1043582449
9354,2.72,11.95%,0.009,0.32504,0.02155464
9355,15.83,16.63%,0.0008,2.632529,0.0105579768
9356,15.06,6.93%,0.0055,1.043658,0.077089881
9357,6.66,10.50%,0.009,0.6993,0.0536463
9358,19.18,39.72%,0.0062,7.618296,0.0716825648
9359,11.74,30.50%,0.0056,3.5807,0.04569208
9360,2.78,9.02%,0.0002,0.250756,0.0005058488
9361,11.08,23.61%,0.0029,2.615988,0.0245456348
9362,18.87,7.06%,0.004,1.332222,0.070151112
9363,6.88,16.20%,0.0077,1.11456,0.044393888
9364,21.75,31.45%,0.0061,6.840375,0.0909487125
9365,17.71,36.74%,0.0025,6.506654,0.028008365
9366,7.62,24.61%,0.0028,1.875282,0.0160852104
9367,12.57,38.11%,0.0033,4.790427,0.0256725909
9368,17.98,5.67%,0.0053,1.019466,0.0898908302
9369,5.11,37.03%,0.0032,1.892233,0.0102968544
9370,15.6,37.21%,0.005,5.80476,0.0489762
9371,9.47,29.17%,0.0029,2.762399,0.0194520429
9372,11.21,25.23%,0.0013,2.828283,0.0108962321
9373,8.41,20.52%,0.0008,1.725732,0.0053474144
9374,24.84,33.65%,0.0068,8.35866,0.112073112
9375,0.43,22.13%,0.0029,0.095159,0.0009710389
9376,10.77,33.16%,0.0045,3.571332,0.032394006
9377,9.07,33.30%,0.0024,3.02031,0.014519256
9378,11.88,21.16%,0.0006,2.513808,0.0056197152
9379,12.52,17.04%,0.0055,2.133408,0.057126256
9380,9.07,19.58%,0.0042,1.775906,0.0306351948
9381,24.48,23.56%,0.003,5.767488,0.056137536
9382,21.94,38.25%,0.0057,8.39205,0.077223315
9383,3.07,5.30%,0.0022,0.16271,0.006396038
9384,3.86,26.14%,0.0005,1.009004,0.001425498
9385,17.85,25.43%,0.0084,4.539255,0.111810258
9386,8.2,7.54%,0.0062,0.61828,0.047006664
9387,17.9,13.48%,0.0014,2.41292,0.021681912
9388,2.66,34.04%,0.0074,0.905464,0.0129835664
9389,14.39,33.47%,0.0003,4.816333,0.0028721001
9390,19.5,2.26%,0.007,0.4407,0.1334151
9391,10.68,37.93%,0.0086,4.050924,0.0570100536
9392,13.93,2.86%,0.0098,0.398398,0.1326096996
9393,20.8,33.90%,0.0068,7.0512,0.09349184
9394,24.2,17.09%,0.0084,4.13578,0.168539448
9395,10.08,21.65%,0.006,2.18232,0.04738608
9396,2.84,34.51%,0.0088,0.980084,0.0163672608
9397,20.68,4.19%,0.0025,0.866492,0.04953377
9398,13.11,34.25%,0.0062,4.490175,0.053442915
9399,16.5,5.52%,0.001,0.9108,0.0155892
9400,14.07,6.08%,0.0045,0.855456,0.059465448
9401,7.86,18.49%,0.0077,1.453314,0.0493314822
9402,9.82,4.59%,0.0076,0.450738,0.0712063912
9403,16.64,38.19%,0.0053,6.354816,0.0545114752
9404,5.63,27.23%,0.0053,1.533049,0.0217138403
9405,13.2,2.84%,0.0008,0.37488,0.010260096
9406,15.64,5.51%,0.0021,0.861764,0.0310342956
9407,16.09,22.77%,0.007,3.663693,0.086984149
9408,19.41,18.84%,0.0023,3.656844,0.0362322588
9409,13,19.08%,0.0023,2.4804,0.02419508
9410,11.18,39.99%,0.0079,4.470882,0.0530020322
9411,14.53,18.80%,0.0072,2.73164,0.084948192
9412,17.31,30.86%,0.0056,5.341866,0.0670215504
9413,6.7,24.98%,0.0016,1.67366,0.008042144
9414,5.87,19.08%,0,1.119996,0
9415,0.04,17.17%,0.0006,0.006868,1.98792E-05
9416,18.18,10.34%,0.0095,1.879812,0.154851786
9417,9.95,34.53%,0.0034,3.435735,0.022148501
9418,15.44,32.07%,0.0044,4.951608,0.0461489248
9419,22.92,11.69%,0.0059,2.679348,0.1194198468
9420,18.29,15.59%,0.0095,2.851411,0.1466665955
9421,8.74,18.16%,0.0003,1.587184,0.0021458448
9422,18.95,8.84%,0.0057,1.67518,0.098466474
9423,13.58,22.54%,0.0051,3.060932,0.0536472468
9424,13.96,0.33%,0.0012,0.046068,0.0166967184
9425,22.34,1.42%,0.0027,0.317228,0.0594614844
9426,11.6,36.17%,0.0027,4.19572,0.019991556
9427,15.24,1.26%,0.0069,0.192024,0.1038310344
9428,23.16,8.25%,0.005,1.9107,0.1062465
9429,21.06,23.66%,0.0092,4.982796,0.1479102768
9430,23.57,34.53%,0.0067,8.138721,0.1033895693
9431,10.49,14.12%,0.0018,1.481188,0.0162158616
9432,21.04,26.66%,0.0003,5.609264,0.0046292208
9433,24.87,24.60%,0.0038,6.11802,0.071257524
9434,14.77,31.63%,0.0067,4.671751,0.0676582683
9435,7.21,8.33%,0.0022,0.600593,0.0145406954
9436,1.06,36.99%,0.0058,0.392094,0.0038738548
9437,19.26,26.06%,0.001,5.019156,0.014240844
9438,2.62,27.26%,0.0054,0.714212,0.0102912552
9439,23.76,7.34%,0.0086,1.743984,0.1893377376
9440,4.66,6.52%,0.0009,0.303832,0.0039205512
9441,23.35,4.25%,0.0073,0.992375,0.1632106625
9442,14.09,20.10%,0.008,2.83209,0.09006328
9443,15.5,11.24%,0.0009,1.7422,0.01238202
9444,17.35,1.29%,0.0031,0.223815,0.0530911735
9445,18.26,39.31%,0.0044,7.178006,0.0487607736
9446,3.16,27.03%,0.0083,0.854148,0.0191385716
9447,15.8,27.53%,0.0044,4.34974,0.050381144
9448,16.89,1.79%,0.0014,0.302331,0.0232227366
9449,4.39,32.13%,0.0082,1.410507,0.0244318426
9450,9.55,13.38%,0.0007,1.27779,0.005790547
9451,10.29,11.38%,0.0083,1.171002,0.0756876834
9452,17.9,21.83%,0.0094,3.90757,0.131528842
9453,24.39,15.72%,0.0028,3.834108,0.0575564976
9454,9.99,36.05%,0.0058,3.601395,0.037053909
9455,16.3,23.68%,0.0044,3.85984,0.054736704
9456,16.05,38.86%,0.0015,6.23703,0.014719455
9457,8.58,15.63%,0.0079,1.341054,0.0571876734
9458,4.6,38.85%,0.0024,1.7871,0.00675096
9459,15.82,10.07%,0.0089,1.593074,0.1266196414
9460,19.03,23.89%,0.0057,4.546267,0.0825572781
9461,18.37,20.33%,0.0051,3.734621,0.0746404329
9462,14.08,14.88%,0.0091,2.095104,0.1090625536
9463,20.49,38.25%,0.0089,7.837425,0.1126079175
9464,13.07,14.87%,0.0014,1.943509,0.0155770874
9465,15.09,7.35%,0.0062,1.109115,0.086681487
9466,24.3,25.75%,0.0002,6.25725,0.00360855
9467,8.57,27.14%,0.0011,2.325898,0.0068685122
9468,14.22,31.25%,0.0074,4.44375,0.07234425
9469,13.63,1.30%,0.0007,0.17719,0.009416967
9470,6.25,16.06%,0.0084,1.00375,0.0440685
9471,8.14,21.01%,0.0069,1.710214,0.0443655234
9472,21.25,37.95%,0.0002,8.064375,0.002637125
9473,2.32,38.98%,0.0024,0.904336,0.0033975936
9474,3.48,31.30%,0.0026,1.08924,0.006215976
9475,9.33,31.89%,0.0095,2.975337,0.0603692985
9476,21.05,14.34%,0.0051,3.01857,0.091960293
9477,12.72,37.61%,0.0095,4.783992,0.075392076
9478,20.11,21.64%,0.01,4.351804,0.15758196
9479,14.61,27.89%,0.0011,4.074729,0.0115887981
9480,21.64,19.53%,0.001,4.226292,0.017413708
9481,19.25,17.65%,0.0091,3.397625,0.1442566125
9482,3.35,9.84%,0.0048,0.32964,0.014497728
9483,16.35,9.33%,0.0046,1.525455,0.068192907
9484,12.3,23.59%,0.0002,2.90157,0.001879686
9485,3.41,2.91%,0.0011,0.099231,0.0036418459
9486,5.57,39.29%,0.0065,2.188453,0.0219800555
9487,13.79,38.14%,0.0026,5.259506,0.0221792844
9488,19.62,0.62%,0.0015,0.121644,0.029247534
9489,16.8,5.55%,0.0025,0.9324,0.039669
9490,21.48,17.59%,0.0084,3.778332,0.1486940112
9491,18.52,37.16%,0.0063,6.882032,0.0733191984
9492,14.06,8.58%,0.0084,1.206348,0.1079706768
9493,9.23,12.93%,0.006,1.193439,0.048219366
9494,23.73,0.59%,0.0046,0.140007,0.1085139678
9495,9.2,37.26%,0.0081,3.42792,0.046753848
9496,21.02,13.30%,0.002,2.79566,0.03644868
9497,19.69,24.65%,0.0043,4.853585,0.0637965845
9498,11.79,23.11%,0.0096,2.724669,0.0870271776
9499,24.14,27.91%,0.0041,6.737474,0.0713503566
9500,7.51,2.78%,0.0052,0.208778,0.0379663544
9501,8.18,13.30%,0.0095,1.08794,0.06737457
9502,20.38,18.82%,0.0018,3.835516,0.0297800712
9503,5.71,31.01%,0.0078,1.770671,0.0307267662
9504,10.1,4.22%,0.0092,0.42622,0.088998776
9505,4.66,26.04%,0.0089,1.213464,0.0306741704
9506,17.12,17.77%,0.0086,3.042224,0.1210688736
9507,7.94,9.42%,0.0075,0.747948,0.05394039
9508,7.78,28.42%,0.0014,2.211076,0.0077964936
9509,12.42,34.89%,0.003,4.333338,0.024259986
9510,17.4,33.99%,0.0005,5.91426,0.00574287
9511,20.07,10.61%,0.0096,2.129427,0.1722295008
9512,4.54,6.60%,0.0014,0.29964,0.005936504
9513,14.15,35.51%,0.0085,5.024665,0.0775653475
9514,17.2,3.56%,0.0077,0.61232,0.127725136
9515,3.69,2.66%,0.0071,0.098154,0.0255021066
9516,11.91,28.06%,0.0067,3.341946,0.0574059618
9517,7.89,34.18%,0.0056,2.696802,0.0290819088
9518,1.53,18.87%,0.0014,0.288711,0.0017378046
9519,15.63,7.93%,0.0023,1.239459,0.0330982443
9520,4.07,16.81%,0.0046,0.684167,0.0155748318
9521,22.76,16.76%,0.0011,3.814576,0.0208399664
9522,18.06,18.81%,0.0068,3.397086,0.0997078152
9523,20.36,37.02%,0.0066,7.537272,0.0846300048
9524,19.95,28.76%,0.0026,5.73762,0.036952188
9525,10,35.24%,0.0009,3.524,0.0058284
9526,12.16,34.68%,0.0098,4.217088,0.0778405376
9527,1.52,34.30%,0.003,0.52136,0.00299592
9528,20.07,11.87%,0.0083,2.382309,0.1468078353
9529,3.89,24.93%,0.0053,0.969777,0.0154771819
9530,6.66,16.92%,0.0023,1.126872,0.0127261944
9531,2.59,31.50%,0.0064,0.81585,0.01135456
9532,15.14,29.45%,0.0079,4.45873,0.084382033
9533,7.94,31.82%,0.0008,2.526508,0.0043307936
9534,17.13,6.15%,0.0061,1.053495,0.0980666805
9535,0.98,22.91%,0.0029,0.224518,0.0021908978
9536,7.8,13.22%,0.0034,1.03116,0.023014056
9537,19.98,30.72%,0.0058,6.137856,0.0802844352
9538,6.67,21.07%,0.0036,1.405369,0.0189526716
9539,24.4,5.01%,0.0055,1.22244,0.12747658
9540,18.76,35.25%,0.0081,6.6129,0.09839151
9541,22.57,12.57%,0.0039,2.837049,0.0769585089
9542,1.39,22.19%,0.002,0.308441,0.002163118
9543,7.4,36.91%,0.0034,2.73134,0.015873444
9544,13.71,33.71%,0.0063,4.621641,0.0572566617
9545,3.89,18.17%,0.0026,0.706813,0.0082762862
9546,13.72,8.55%,0.0073,1.17306,0.091592662
9547,6.16,29.18%,0.0062,1.797488,0.0270475744
9548,9.2,35.16%,0.0051,3.23472,0.030422928
9549,9.4,39.15%,0.0002,3.6801,0.00114398
9550,24.79,15.91%,0.0015,3.944089,0.0312688665
9551,19.57,31.98%,0.004,6.258486,0.053246056
9552,22.33,12.47%,0.0082,2.784551,0.1602726818
9553,3.3,11.06%,0.004,0.36498,0.01174008
9554,11.93,3.33%,0.0008,0.397269,0.0092261848
9555,14.84,25.37%,0.0098,3.764908,0.1085359016
9556,16.9,27.14%,0.0053,4.58666,0.065260702
9557,4.06,39.72%,0.0069,1.612632,0.0168868392
9558,5.7,29.34%,0.0094,1.67238,0.037859628
9559,4.01,18.61%,0.0012,0.746261,0.0039164868
9560,24.62,7.31%,0.0093,1.799722,0.2122285854
9561,11.74,4.26%,0.0061,0.500124,0.0685632436
9562,21.37,38.73%,0.0061,8.276601,0.0798697339
9563,3.26,34.72%,0.0061,1.131872,0.0129815808
9564,1.31,32.42%,0.0057,0.424702,0.0050461986
9565,3.46,32.95%,0.0065,1.14007,0.015079545
9566,24.11,37.39%,0.0071,9.014729,0.1071764241
9567,19.83,22.00%,0.003,4.3626,0.0464022
9568,1.95,24.31%,0.0097,0.474045,0.0143167635
9569,11.83,5.92%,0.0054,0.700336,0.0601001856
9570,17.88,5.83%,0.0046,1.042404,0.0774529416
9571,14.84,39.40%,0.0001,5.84696,0.000899304
9572,16.24,37.86%,0.0065,6.148464,0.065594984
9573,6.1,20.92%,0.009,1.27612,0.04341492
9574,12.43,33.13%,0.0064,4.118059,0.0531964224
9575,5.05,37.03%,0.0003,1.870015,0.0009539955
9576,17.79,19.62%,0.0068,3.490398,0.0972372936
9577,1.97,3.37%,0.0098,0.066389,0.0186553878
9578,17.04,27.82%,0.0038,4.740528,0.0467379936
9579,22.09,3.07%,0.0001,0.678163,0.0021411837
9580,3.87,16.79%,0.0067,0.649773,0.0215755209
9581,10.32,5.99%,0.0022,0.618168,0.0213440304
9582,5.63,12.48%,0.0028,0.702624,0.0137966528
9583,2.48,29.71%,0.0097,0.736808,0.0169089624
9584,15.59,4.30%,0.0073,0.67037,0.108913299
9585,11.85,6.10%,0.0071,0.72285,0.079002765
9586,2.47,36.86%,0.0069,0.910442,0.0107609502
9587,9.14,36.30%,0.0078,3.31782,0.045413004
9588,3.68,5.17%,0.0043,0.190256,0.0150058992
9589,4.48,12.37%,0.0071,0.554176,0.0278733504
9590,2.85,12.03%,0.0072,0.342855,0.018051444
9591,19.89,4.38%,0.0099,0.871182,0.1882862982
9592,7.67,36.64%,0.0048,2.810288,0.0233266176
9593,21.41,13.49%,0.0064,2.888209,0.1185394624
9594,12.49,5.03%,0.0032,0.628247,0.0379576096
9595,3.96,10.56%,0.0051,0.418176,0.0180633024
9596,1.74,23.74%,0.0069,0.413076,0.0091557756
9597,8.53,0.22%,0.0009,0.018766,0.0076601106
9598,6.08,28.59%,0.0063,1.738272,0.0273528864
9599,4.77,37.05%,0.0017,1.767285,0.0051046155
9600,4.95,10.27%,0.0079,0.508365,0.0350889165
9601,19.98,0.67%,0.0058,0.133866,0.1151075772
9602,16.73,30.92%,0.0018,5.172916,0.0208027512
9603,22.85,10.62%,0.0072,2.42667,0.147047976
9604,9.1,25.14%,0.0068,2.28774,0.046323368
9605,13.64,8.15%,0.0069,1.11166,0.086445546
9606,14.42,13.17%,0.0066,1.899114,0.0826378476
9607,18.75,20.46%,0.0096,3.83625,0.143172
9608,10.61,11.65%,0.0099,1.236065,0.0928019565
9609,17.23,32.16%,0.0076,5.541168,0.0888351232
9610,11.94,0.75%,0.0065,0.08955,0.077027925
9611,6.49,9.57%,0.0091,0.621093,0.0534070537
9612,17.14,19.31%,0.003,3.309734,0.041490798
9613,23.77,15.73%,0.0069,3.739021,0.1382137551
9614,7.32,4.20%,0.0005,0.30744,0.00350628
9615,16.64,13.34%,0.0005,2.219776,0.007210112
9616,12.61,24.00%,0.0002,3.0264,0.00191672
9617,18.07,35.58%,0.0064,6.429306,0.0745004416
9618,13.45,4.38%,0.0019,0.58911,0.024435691
9619,21.89,12.93%,0.0003,2.830377,0.0057178869
9620,20.6,13.40%,0.0032,2.7604,0.05708672
9621,23.01,20.32%,0.0063,4.675632,0.1155065184
9622,2.27,28.13%,0.0037,0.638551,0.0060363613
9623,19.7,25.60%,0.0017,5.0432,0.02491656
9624,23.81,14.29%,0.0046,3.402449,0.0938747346
9625,16.56,2.21%,0.0016,0.365976,0.0259104384
9626,2.59,35.51%,0.0039,0.919709,0.0065141349
9627,14.13,29.68%,0.0013,4.193784,0.0129170808
9628,4.45,1.55%,0.0067,0.068975,0.0293528675
9629,11.23,10.73%,0.0037,1.204979,0.0370925777
9630,24.93,19.45%,0.0007,4.848885,0.0140567805
9631,7.65,21.61%,0.0049,1.653165,0.0293844915
9632,17.83,8.18%,0.0022,1.458494,0.0360173132
9633,11.03,13.26%,0.0014,1.462578,0.0133943908
9634,0.33,2.90%,0,0.00957,0
9635,18.91,2.95%,0.0065,0.557845,0.1192890075
9636,14.05,16.22%,0.0031,2.27891,0.036490379
9637,11.11,13.70%,0.0042,1.52207,0.040269306
9638,14.09,2.78%,0.0086,0.391702,0.1178053628
9639,6.17,13.27%,0.0099,0.818759,0.0529772859
9640,22.58,9.58%,0.0042,2.163164,0.0857507112
9641,0.19,15.93%,0.0008,0.030267,0.0001277864
9642,12.03,25.96%,0.0097,3.122988,0.0863980164
9643,23.09,22.72%,0.0031,5.246048,0.0553162512
9644,12.71,8.78%,0.002,1.115938,0.023188124
9645,1.11,28.84%,0.0037,0.320124,0.0029225412
9646,3.5,11.55%,0.0014,0.40425,0.00433405
9647,1.07,7.74%,0.0058,0.082818,0.0057256556
9648,22.91,14.25%,0.0029,3.264675,0.0569714425
9649,11.14,30.20%,0.001,3.36428,0.00777572
9650,22.81,33.95%,0.003,7.743995,0.045198015
9651,22.38,21.38%,0.0067,4.784844,0.1178875452
9652,13.35,24.07%,0.0081,3.213345,0.0821069055
9653,23.91,21.79%,0.0037,5.209989,0.0691900407
9654,8.45,39.05%,0.0019,3.299725,0.0097855225
9655,4.07,0.18%,0.0033,0.007326,0.0134068242
9656,10.17,25.12%,0.0044,2.554704,0.0335073024
9657,22.34,21.18%,0.0031,4.731612,0.0545860028
9658,23.2,7.85%,0.0097,1.8212,0.20737436
9659,15.12,15.42%,0.0045,2.331504,0.057548232
9660,21.77,20.37%,0.0048,4.434549,0.0832101648
9661,23.83,4.42%,0.0039,1.053286,0.0888291846
9662,21.48,24.17%,0.0066,5.191716,0.1075026744
9663,21.43,8.35%,0.007,1.789405,0.137484165
9664,11.61,3.72%,0.0049,0.431892,0.0547727292
9665,7.15,0.85%,0.001,0.060775,0.007089225
9666,16.05,4.29%,0.005,0.688545,0.076807275
9667,17.35,3.92%,0.005,0.68012,0.0833494
9668,10.22,1.02%,0.0002,0.104244,0.0020231512
9669,9.98,37.54%,0.0025,3.746492,0.01558377
9670,3.8,38.09%,0.0078,1.44742,0.018350124
9671,23.38,9.75%,0.0082,2.27955,0.17302369
9672,19.65,25.83%,0.0098,5.075595,0.142829169
9673,3.38,22.48%,0.0033,0.759824,0.0086465808
9674,23.12,6.34%,0.003,1.465808,0.064962576
9675,19.09,31.89%,0.0064,6.087801,0.0832140736
9676,3.29,35.23%,0.0076,1.159067,0.0161950908
9677,11.24,13.60%,0.0041,1.52864,0.039816576
9678,14.96,16.15%,0.004,2.41604,0.05017584
9679,1.28,19.59%,0.0085,0.250752,0.008748608
9680,16.76,30.06%,0.0006,5.038056,0.0070331664
9681,11.14,16.87%,0.0043,1.879318,0.0398209326
9682,11.8,26.46%,0.008,3.12228,0.06942176
9683,7.55,30.67%,0.0013,2.315585,0.0068047395
9684,15.56,17.01%,0.0063,2.646756,0.0813534372
9685,12.68,8.21%,0.0026,1.041028,0.0302613272
9686,2.09,23.90%,0.0034,0.49951,0.005407666
9687,14.74,30.00%,0.008,4.422,0.082544
9688,24.74,31.00%,0.007,7.6694,0.1194942
9689,12.94,5.43%,0.0006,0.702642,0.0073424148
9690,16.67,23.36%,0.0088,3.894112,0.1124278144
9691,16.82,20.53%,0.0015,3.453146,0.020050281
9692,12.16,36.14%,0.0012,4.394624,0.0093184512
9693,17.03,27.70%,0.0096,4.71731,0.118201824
9694,18.25,11.44%,0.0045,2.0878,0.0727299
9695,4.27,18.71%,0.008,0.798917,0.027768664
9696,16.73,18.76%,0.0058,3.138548,0.0788304216
9697,20.04,5.55%,0.002,1.11222,0.03785556
9698,1.61,25.56%,0.0071,0.411516,0.0085092364
9699,13.67,30.85%,0.0061,4.217195,0.0576621105
9700,6.85,13.83%,0.0069,0.947355,0.0407282505
9701,8.77,3.75%,0.0012,0.328875,0.01012935
9702,3.48,35.60%,0.0074,1.23888,0.016584288
9703,16.62,14.41%,0.0076,2.394942,0.1081104408
9704,22.64,29.90%,0.0004,6.76936,0.006348256
9705,18.29,34.46%,0.0036,6.302734,0.0431541576
9706,19.42,12.79%,0.0095,2.483818,0.160893729
9707,1.55,19.14%,0.0026,0.29667,0.003258658
9708,5.82,30.56%,0.0004,1.778592,0.0016165632
9709,4.28,39.07%,0.0068,1.672196,0.0177330672
9710,16.81,38.78%,0.0093,6.518918,0.0957070626
9711,23.93,18.14%,0.0059,4.340902,0.1155756782
